spec,pair_group,basis,unit_scope,item_scope,farmgate_scope,country,t,geo_rung,item,n_countries,n_cells,n_items,n_geos,median_gap,ratio,iqr_gap,share_abs_gap_gt_log1p5,share_exact_ties,claim_30_50,coef_within,se_within,coef_between,se_between,r2_fe,resid_sd,n_geo_singleton,n_eff_cells,loo_min,loo_max,loo_worst_item
descriptive_country_wave,unit_value_vs_community_price,native,all,all,all,Malawi,2019-20,Region,,1.0,10,6,,-0.1359668577418209,0.8728715609439694,0.8280087952212172,0.7,0.1,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_community_price,native,all,all,all,Malawi,2019-20,national,,1.0,6,5,,0.02944575891409575,1.0298835719535588,2.5521978642377983,0.6666666666666666,0.0,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_community_price,native,all,all,all,Malawi,2019-20,v,,1.0,1057,14,,0.0,1.0,0.2231435513142097,0.23273415326395458,0.40586565752128667,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_crop_sale_price,kg,all,all,all,Malawi,2019-20,all,,1.0,41,11,,0.6931471805599454,2.0,0.6286086594223743,0.7804878048780488,0.04878048780487805,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_crop_sale_price,kg,all,all,all,Malawi,2019-20,District,,1.0,33,5,,0.6931471805599454,2.0,0.5877866649021195,0.8484848484848485,0.0,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_crop_sale_price,kg,all,all,all,Malawi,2019-20,Region,,1.0,3,3,,0.4700036292457348,1.5999999999999988,0.39925384810888565,0.6666666666666666,0.3333333333333333,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_crop_sale_price,kg,all,all,all,Malawi,2019-20,national,,1.0,2,2,,0.671083418621224,1.9563557250916102,0.04247475919884969,1.0,0.0,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_crop_sale_price,kg,all,all,all,Malawi,2019-20,v,,1.0,3,1,,0.1823215567939549,1.2000000000000004,0.11157177565710485,0.0,0.3333333333333333,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_crop_sale_price,native,all,all,all,Malawi,2019-20,all,,1.0,22,8,,0.4700036292457357,1.6,0.41021582523818156,0.7272727272727273,0.045454545454545456,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_crop_sale_price,native,all,all,all,Malawi,2019-20,District,,1.0,13,2,,0.5108256237659905,1.6666666666666663,0.2231435513142097,0.9230769230769231,0.0,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_crop_sale_price,native,all,all,all,Malawi,2019-20,Region,,1.0,5,4,,0.3030679017851581,1.3540064007726604,0.2490872531062154,0.6,0.0,True,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_crop_sale_price,native,all,all,all,Malawi,2019-20,national,,1.0,1,1,,0.5232481437645475,1.6874999999999996,0.0,1.0,0.0,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_crop_sale_price,native,all,all,all,Malawi,2019-20,v,,1.0,3,1,,0.1823215567939549,1.2000000000000004,0.11157177565710485,0.0,0.3333333333333333,False,,,,,,,,,,,
descriptive_country_wave,community_price_vs_crop_sale_price,native,all,all,all,Mali,2014-15,all,,1.0,1,1,,1.437587655507441,4.210526315789473,0.0,1.0,0.0,False,,,,,,,,,,,
descriptive_country_wave,community_price_vs_crop_sale_price,native,all,all,all,Mali,2014-15,Region,,1.0,1,1,,1.437587655507441,4.210526315789473,0.0,1.0,0.0,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_community_price,native,all,all,all,Mali,2014-15,all,,1.0,527,36,,-0.0465200156348926,0.9545454545454548,0.6055842136713031,0.40037950664136623,0.21631878557874762,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_community_price,native,all,all,all,Mali,2014-15,Region,,1.0,491,36,,-0.0022271751746902,0.9977753031397176,0.49102037895395106,0.3869653767820774,0.2240325865580448,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_community_price,native,all,all,all,Mali,2014-15,national,,1.0,36,23,,-0.26949825036634323,0.7637626158259735,1.372591000660267,0.5833333333333334,0.1111111111111111,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_crop_sale_price,native,all,all,all,Mali,2014-15,all,,1.0,2,2,,1.594601842841321,4.926367213208737,0.6539160288824495,1.0,0.0,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_crop_sale_price,native,all,all,all,Mali,2014-15,Region,,1.0,2,2,,1.594601842841321,4.926367213208737,0.6539160288824495,1.0,0.0,False,,,,,,,,,,,
descriptive_country_wave,community_price_vs_crop_sale_price,native,all,all,all,Niger,2011-12,all,,1.0,24,4,,0.2231435513142097,1.25,0.3001045924503388,0.2916666666666667,0.08333333333333333,False,,,,,,,,,,,
descriptive_country_wave,community_price_vs_crop_sale_price,native,all,all,all,Niger,2011-12,Region,,1.0,1,1,,1.2611312181658842,3.529411764705881,0.0,1.0,0.0,False,,,,,,,,,,,
descriptive_country_wave,community_price_vs_crop_sale_price,native,all,all,all,Niger,2011-12,national,,1.0,2,2,,0.7135581778200724,2.041241452319314,0.20273255405408186,1.0,0.0,False,,,,,,,,,,,
descriptive_country_wave,community_price_vs_crop_sale_price,native,all,all,all,Niger,2011-12,v,,1.0,21,2,,0.1823215567939549,1.2000000000000004,0.2130932154607087,0.19047619047619047,0.09523809523809523,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_crop_sale_price,native,all,all,all,Niger,2018-19,all,,1.0,30,6,,0.0628286070702266,1.064844316803016,0.5329942693941141,0.23333333333333334,0.03333333333333333,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_crop_sale_price,native,all,all,all,Niger,2018-19,District,,1.0,26,2,,0.0628286070702266,1.064844316803016,0.4654971388633169,0.23076923076923078,0.038461538461538464,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_crop_sale_price,native,all,all,all,Niger,2018-19,Region,,1.0,2,2,,0.29424792387370724,1.3421166051706652,0.07110437255949748,0.0,0.0,True,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_crop_sale_price,native,all,all,all,Niger,2018-19,national,,1.0,2,2,,-0.42529529910002406,0.653576756002742,0.09961576314931536,0.5,0.0,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_crop_sale_price,native,all,all,all,Niger,2021-22,all,,1.0,23,3,,0.182321556793954,1.1999999999999993,0.4091147593489701,0.34782608695652173,0.0,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_crop_sale_price,native,all,all,all,Niger,2021-22,District,,1.0,21,2,,0.0886670076414573,1.0927167294163056,0.36624439495488303,0.2857142857142857,0.0,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_crop_sale_price,native,all,all,all,Niger,2021-22,national,,1.0,2,2,,0.49352025650550235,1.63807251762544,0.023516627259766665,1.0,0.0,False,,,,,,,,,,,
descriptive_country_wave,community_price_vs_crop_sale_price,native,all,all,all,Nigeria,2011Q1,all,,1.0,53,15,,0.5596157879354231,1.7500000000000007,0.9870405130110038,0.6037735849056604,0.03773584905660377,False,,,,,,,,,,,
descriptive_country_wave,community_price_vs_crop_sale_price,native,all,all,all,Nigeria,2011Q1,District,,1.0,8,5,,0.2341233597979184,1.263800384752216,0.6170729387555619,0.5,0.0,False,,,,,,,,,,,
descriptive_country_wave,community_price_vs_crop_sale_price,native,all,all,all,Nigeria,2011Q1,Region,,1.0,2,1,,0.2899092476264711,1.3363062095621219,0.06676569631226131,0.0,0.0,True,,,,,,,,,,,
descriptive_country_wave,community_price_vs_crop_sale_price,native,all,all,all,Nigeria,2011Q1,v,,1.0,43,9,,0.8472978603872034,2.333333333333333,1.2923355899708522,0.6511627906976745,0.046511627906976744,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_community_price,native,all,all,all,Nigeria,2011Q1,all,,1.0,346,39,,0.026801491864243798,1.0271638821368483,0.8479385689646006,0.4797687861271676,0.05491329479768786,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_community_price,native,all,all,all,Nigeria,2011Q1,District,,1.0,202,20,,0.0,1.0,0.7712034115539632,0.46534653465346537,0.07425742574257425,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_community_price,native,all,all,all,Nigeria,2011Q1,Region,,1.0,10,5,,0.15132305320659964,1.1633724285751417,1.1976200964246593,0.7,0.0,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_community_price,native,all,all,all,Nigeria,2011Q1,national,,1.0,2,2,,-0.08095527976691347,0.9222349330836014,0.9972460116410687,1.0,0.0,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_community_price,native,all,all,all,Nigeria,2011Q1,v,,1.0,132,12,,0.0526802578289133,1.0540925533894598,0.8022809601344238,0.4772727272727273,0.030303030303030304,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_crop_sale_price,native,all,all,all,Nigeria,2011Q1,all,,1.0,72,19,,0.4676414905408328,1.5962250383189662,0.6945059772910691,0.6666666666666666,0.013888888888888888,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_crop_sale_price,native,all,all,all,Nigeria,2011Q1,District,,1.0,63,13,,0.4700036292457352,1.5999999999999994,0.694260768147291,0.6507936507936508,0.015873015873015872,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_crop_sale_price,native,all,all,all,Nigeria,2011Q1,Region,,1.0,9,6,,0.4337502838523619,1.5430334996209196,0.7827593392496328,0.7777777777777778,0.0,False,,,,,,,,,,,
descriptive_country_wave,community_price_vs_crop_sale_price,native,all,all,all,Nigeria,2013Q1,all,,1.0,17,11,,0.6931471805599458,2.000000000000001,0.6931471805599446,0.7058823529411765,0.0,False,,,,,,,,,,,
descriptive_country_wave,community_price_vs_crop_sale_price,native,all,all,all,Nigeria,2013Q1,District,,1.0,5,4,,0.2231435513142106,1.250000000000001,0.27478272604096077,0.4,0.0,False,,,,,,,,,,,
descriptive_country_wave,community_price_vs_crop_sale_price,native,all,all,all,Nigeria,2013Q1,Region,,1.0,1,1,,0.9162907318741552,2.5000000000000004,0.0,1.0,0.0,False,,,,,,,,,,,
descriptive_country_wave,community_price_vs_crop_sale_price,native,all,all,all,Nigeria,2013Q1,v,,1.0,11,6,,0.7793248768009975,2.1799999999999997,0.6019864021629677,0.8181818181818182,0.0,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_community_price,native,all,all,all,Nigeria,2013Q1,all,,1.0,177,32,,0.0512932943875501,1.052631578947368,0.506419469585456,0.3615819209039548,0.07344632768361582,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_community_price,native,all,all,all,Nigeria,2013Q1,District,,1.0,146,19,,0.0296514356019619,1.0300954167805503,0.5040344541567339,0.3561643835616438,0.07534246575342465,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_community_price,native,all,all,all,Nigeria,2013Q1,Region,,1.0,4,4,,0.0557858878285522,1.0573712634405639,0.24145677915295155,0.0,0.25,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_community_price,native,all,all,all,Nigeria,2013Q1,national,,1.0,5,5,,0.1053605421487828,1.1111111405455076,0.12562521311640928,0.2,0.0,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_community_price,native,all,all,all,Nigeria,2013Q1,v,,1.0,22,4,,0.053273293931069554,1.054717853723144,0.6962504650403166,0.5,0.045454545454545456,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_crop_sale_price,native,all,all,all,Nigeria,2013Q1,all,,1.0,19,14,,0.5332984522992534,1.7045454079793259,0.9061609650920324,0.631578947368421,0.0,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_crop_sale_price,native,all,all,all,Nigeria,2013Q1,District,,1.0,7,4,,0.1923719070970682,1.2121212296358936,0.9310765647311521,0.42857142857142855,0.0,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_crop_sale_price,native,all,all,all,Nigeria,2013Q1,Region,,1.0,6,4,,1.0924010286688315,2.981423969999721,0.8628904829296874,0.8333333333333334,0.0,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_crop_sale_price,native,all,all,all,Nigeria,2013Q1,national,,1.0,6,6,,0.4464092061843996,1.5626907984545668,0.3927958625697171,0.6666666666666666,0.0,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_community_price,native,all,all,all,Nigeria,2016Q1,all,,1.0,124,37,,0.0,1.0,0.27402942651070833,0.1935483870967742,0.22580645161290322,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_community_price,native,all,all,all,Nigeria,2016Q1,District,,1.0,102,17,,0.0,1.0,0.1873871077295416,0.14705882352941177,0.23529411764705882,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_community_price,native,all,all,all,Nigeria,2016Q1,Region,,1.0,11,9,,-0.4032379329334743,0.6681531047810609,0.7438823981818561,0.45454545454545453,0.0,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_community_price,native,all,all,all,Nigeria,2016Q1,national,,1.0,10,10,,-0.20273255405408186,0.8164965809277263,0.8108042789695822,0.4,0.4,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_community_price,native,all,all,all,Nigeria,2016Q1,v,,1.0,1,1,,-0.1115717756571053,0.8944271909999155,0.0,0.0,0.0,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_community_price,native,all,all,all,Nigeria,2019Q1,all,,1.0,108,22,,-0.0568994754158973,0.9446890290653044,0.22610811714137413,0.12037037037037036,0.25925925925925924,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_community_price,native,all,all,all,Nigeria,2019Q1,District,,1.0,99,13,,-0.0448060793448439,0.9561828874675146,0.24062002858588188,0.13131313131313133,0.25252525252525254,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_community_price,native,all,all,all,Nigeria,2019Q1,Region,,1.0,4,4,,-0.0617741980841755,0.9400951381100524,0.13824168632475198,0.0,0.5,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_community_price,native,all,all,all,Nigeria,2019Q1,national,,1.0,5,5,,-0.1115717756571044,0.8944271909999163,0.1523553864326175,0.0,0.2,False,,,,,,,,,,,
descriptive_country_wave,community_price_vs_crop_sale_price,kg,all,all,all,Tanzania,2019-20,all,,1.0,13,12,,1.2080635671965876,3.3469971382071044,0.9988749706580071,0.7692307692307693,0.0,False,,,,,,,,,,,
descriptive_country_wave,community_price_vs_crop_sale_price,kg,all,all,all,Tanzania,2019-20,District,,1.0,1,1,,0.2623642644674913,1.3000000000000003,0.0,0.0,0.0,True,,,,,,,,,,,
descriptive_country_wave,community_price_vs_crop_sale_price,kg,all,all,all,Tanzania,2019-20,Region,,1.0,3,2,,2.107936049891734,8.231234882354274,0.8004306864104875,1.0,0.0,False,,,,,,,,,,,
descriptive_country_wave,community_price_vs_crop_sale_price,kg,all,all,all,Tanzania,2019-20,national,,1.0,9,9,,1.2080635671965876,3.3469971382071044,0.8209805520698303,0.7777777777777778,0.0,False,,,,,,,,,,,
descriptive_country_wave,community_price_vs_crop_sale_price,native,all,all,all,Tanzania,2019-20,all,,1.0,9,9,,0.2623642644674913,1.3000000000000003,1.2424533248940008,0.6666666666666666,0.1111111111111111,True,,,,,,,,,,,
descriptive_country_wave,community_price_vs_crop_sale_price,native,all,all,all,Tanzania,2019-20,District,,1.0,1,1,,0.2623642644674913,1.3000000000000003,0.0,0.0,0.0,True,,,,,,,,,,,
descriptive_country_wave,community_price_vs_crop_sale_price,native,all,all,all,Tanzania,2019-20,national,,1.0,8,8,,0.31715334026850606,1.3732131246511905,1.909845745027537,0.75,0.125,True,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_community_price,kg,all,all,all,Tanzania,2019-20,all,,1.0,131,32,,0.0,1.0,0.32791563512438004,0.2595419847328244,0.15267175572519084,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_community_price,kg,all,all,all,Tanzania,2019-20,District,,1.0,110,17,,0.0,1.0,0.3240410194219906,0.24545454545454545,0.13636363636363635,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_community_price,kg,all,all,all,Tanzania,2019-20,Region,,1.0,8,5,,0.16826162721323534,1.1832461395455145,0.25369084446889084,0.25,0.125,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_community_price,kg,all,all,all,Tanzania,2019-20,national,,1.0,6,6,,-0.22678446518580525,0.797092564974788,0.39899796840600565,0.5,0.0,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_community_price,kg,all,all,all,Tanzania,2019-20,v,,1.0,7,4,,0.0,1.0,0.0102750782404759,0.2857142857142857,0.5714285714285714,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_community_price,native,all,all,all,Tanzania,2019-20,all,,1.0,64,23,,0.0,1.0,0.2738409154233791,0.203125,0.1875,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_community_price,native,all,all,all,Tanzania,2019-20,District,,1.0,46,7,,0.0,1.0,0.22559364056525572,0.08695652173913043,0.21739130434782608,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_community_price,native,all,all,all,Tanzania,2019-20,Region,,1.0,6,4,,0.3332624616502695,1.3955135191894739,0.4726179593472486,0.5,0.16666666666666666,True,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_community_price,native,all,all,all,Tanzania,2019-20,national,,1.0,10,10,,0.4337502838523615,1.543033499620919,2.943980852421005,0.6,0.0,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_community_price,native,all,all,all,Tanzania,2019-20,v,,1.0,2,2,,0.16502634333966304,1.1794241882741492,0.16502634333966304,0.0,0.5,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_crop_sale_price,kg,all,all,all,Tanzania,2019-20,all,,1.0,10,10,,1.1231089024693879,3.0743973627835497,0.5667414202776568,1.0,0.0,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_crop_sale_price,kg,all,all,all,Tanzania,2019-20,Region,,1.0,1,1,,2.233403221315844,9.331569498236165,0.0,1.0,0.0,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_crop_sale_price,kg,all,all,all,Tanzania,2019-20,national,,1.0,9,9,,0.9896790415614278,2.6903708365382,0.5798184952529419,1.0,0.0,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_crop_sale_price,native,all,all,all,Tanzania,2019-20,all,,1.0,10,10,,1.1231089024693879,3.0743973627835497,0.5667414202776568,1.0,0.0,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_crop_sale_price,native,all,all,all,Tanzania,2019-20,Region,,1.0,1,1,,2.233403221315844,9.331569498236165,0.0,1.0,0.0,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_crop_sale_price,native,all,all,all,Tanzania,2019-20,national,,1.0,9,9,,0.9896790415614278,2.6903708365382,0.5798184952529419,1.0,0.0,False,,,,,,,,,,,
descriptive_country_wave,community_price_vs_crop_sale_price,kg,all,all,all,Tanzania,2020-21,all,,1.0,17,13,,0.8066031838936345,2.2402852105356126,0.9422344336661608,0.7058823529411765,0.0,False,,,,,,,,,,,
descriptive_country_wave,community_price_vs_crop_sale_price,kg,all,all,all,Tanzania,2020-21,District,,1.0,9,5,,0.7436101398549262,2.1035158095583575,1.0000710418811938,0.5555555555555556,0.0,False,,,,,,,,,,,
descriptive_country_wave,community_price_vs_crop_sale_price,kg,all,all,all,Tanzania,2020-21,Region,,1.0,2,2,,0.71419169314035,2.042535019755875,0.09241149075328448,1.0,0.0,False,,,,,,,,,,,
descriptive_country_wave,community_price_vs_crop_sale_price,kg,all,all,all,Tanzania,2020-21,national,,1.0,5,5,,1.015325688755202,2.760262237369417,0.1592126247928336,1.0,0.0,False,,,,,,,,,,,
descriptive_country_wave,community_price_vs_crop_sale_price,kg,all,all,all,Tanzania,2020-21,v,,1.0,1,1,,0.0408219945202548,1.0416666666666663,0.0,0.0,0.0,False,,,,,,,,,,,
descriptive_country_wave,community_price_vs_crop_sale_price,native,all,all,all,Tanzania,2020-21,all,,1.0,15,12,,0.8472978603872034,2.333333333333333,1.3546993903994151,0.6666666666666666,0.0,False,,,,,,,,,,,
descriptive_country_wave,community_price_vs_crop_sale_price,native,all,all,all,Tanzania,2020-21,District,,1.0,6,3,,0.02777279759170305,1.0281620569866052,0.6261984459114565,0.3333333333333333,0.0,False,,,,,,,,,,,
descriptive_country_wave,community_price_vs_crop_sale_price,native,all,all,all,Tanzania,2020-21,national,,1.0,8,8,,1.4116560152040631,4.102743987943126,0.9054589815523848,1.0,0.0,False,,,,,,,,,,,
descriptive_country_wave,community_price_vs_crop_sale_price,native,all,all,all,Tanzania,2020-21,v,,1.0,1,1,,0.0408219945202548,1.0416666666666663,0.0,0.0,0.0,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_community_price,kg,all,all,all,Tanzania,2020-21,all,,1.0,96,31,,0.0,1.0,0.1504428787003301,0.10416666666666667,0.21875,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_community_price,kg,all,all,all,Tanzania,2020-21,District,,1.0,78,15,,0.0,1.0,0.13153823889415875,0.08974358974358974,0.24358974358974358,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_community_price,kg,all,all,all,Tanzania,2020-21,Region,,1.0,7,5,,0.035718082602079,1.0363636363636362,0.42148255768376064,0.2857142857142857,0.0,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_community_price,kg,all,all,all,Tanzania,2020-21,national,,1.0,11,11,,-0.0489431475709647,0.9522352650474583,0.20174914090341858,0.09090909090909091,0.18181818181818182,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_community_price,native,all,all,all,Tanzania,2020-21,all,,1.0,67,29,,0.0,1.0,0.1490299752950025,0.19402985074626866,0.19402985074626866,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_community_price,native,all,all,all,Tanzania,2020-21,District,,1.0,41,9,,0.0438753742787536,1.0448521313235475,0.1141293259904906,0.07317073170731707,0.12195121951219512,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_community_price,native,all,all,all,Tanzania,2020-21,Region,,1.0,9,8,,0.0,1.0,0.2106067325381522,0.2222222222222222,0.3333333333333333,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_community_price,native,all,all,all,Tanzania,2020-21,national,,1.0,17,15,,-0.1256572141404524,0.8819171036881974,0.6286086594223743,0.47058823529411764,0.29411764705882354,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_crop_sale_price,kg,all,all,all,Tanzania,2020-21,all,,1.0,15,12,,0.8084090098658612,2.2443344307471276,0.5307160794750367,0.9333333333333333,0.0,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_crop_sale_price,kg,all,all,all,Tanzania,2020-21,Region,,1.0,6,3,,0.5333527778670435,1.7046380108917685,0.4793035239263532,1.0,0.0,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_crop_sale_price,kg,all,all,all,Tanzania,2020-21,national,,1.0,9,9,,0.896271864983663,2.45045045045045,0.35034938516195346,0.8888888888888888,0.0,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_crop_sale_price,native,all,all,all,Tanzania,2020-21,all,,1.0,15,12,,0.8084090098658612,2.2443344307471276,0.5307160794750367,0.9333333333333333,0.0,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_crop_sale_price,native,all,all,all,Tanzania,2020-21,Region,,1.0,6,3,,0.5333527778670435,1.7046380108917685,0.4793035239263532,1.0,0.0,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_crop_sale_price,native,all,all,all,Tanzania,2020-21,national,,1.0,9,9,,0.896271864983663,2.45045045045045,0.35034938516195346,0.8888888888888888,0.0,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_own_consumption_valuation,native,all,all,all,Uganda,2005-06,all,,1.0,145,29,,0.0911607783969774,1.0954451150103324,0.3364722366212129,0.22758620689655173,0.3724137931034483,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_own_consumption_valuation,native,all,all,all,Uganda,2005-06,District,,1.0,54,12,,0.0,1.0,0.2231435513142097,0.14814814814814814,0.48148148148148145,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_own_consumption_valuation,native,all,all,all,Uganda,2005-06,Region,,1.0,82,22,,0.16823611831060645,1.1832159566199232,0.35414960552404245,0.24390243902439024,0.32926829268292684,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_own_consumption_valuation,native,all,all,all,Uganda,2005-06,national,,1.0,9,9,,0.4054651081081646,1.5000000000000002,0.458145365937078,0.5555555555555556,0.1111111111111111,False,,,,,,,,,,,
descriptive_country_wave,own_consumption_valuation_vs_crop_sale_price,native,all,all,all,Uganda,2009-10,all,,1.0,59,13,,0.0,1.0,0.49347326092294874,0.288135593220339,0.13559322033898305,False,,,,,,,,,,,
descriptive_country_wave,own_consumption_valuation_vs_crop_sale_price,native,all,all,all,Uganda,2009-10,District,,1.0,31,4,,0.1115717756571044,1.1180339887498942,0.45110264669540306,0.2903225806451613,0.16129032258064516,False,,,,,,,,,,,
descriptive_country_wave,own_consumption_valuation_vs_crop_sale_price,native,all,all,all,Uganda,2009-10,Region,,1.0,24,8,,0.09121792778572715,1.0955077208179889,0.46358827459637897,0.2916666666666667,0.125,False,,,,,,,,,,,
descriptive_country_wave,own_consumption_valuation_vs_crop_sale_price,native,all,all,all,Uganda,2009-10,national,,1.0,4,4,,-0.27980789396771133,0.7559289460184545,0.20266706015853495,0.25,0.0,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_crop_sale_price,native,all,all,all,Uganda,2009-10,all,,1.0,39,14,,0.4054651081081646,1.5000000000000002,0.6668070516454891,0.6923076923076923,0.10256410256410256,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_crop_sale_price,native,all,all,all,Uganda,2009-10,District,,1.0,16,4,,0.6608779199911599,1.9364916731037087,0.6161524878263434,0.8125,0.0,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_crop_sale_price,native,all,all,all,Uganda,2009-10,Region,,1.0,22,11,,0.22085922675076874,1.2471478531504936,0.5760334281753337,0.6363636363636364,0.18181818181818182,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_crop_sale_price,native,all,all,all,Uganda,2009-10,national,,1.0,1,1,,0.2876820724517808,1.3333333333333333,0.0,0.0,0.0,True,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_own_consumption_valuation,native,all,all,all,Uganda,2009-10,all,,1.0,141,29,,0.0,1.0,0.2350018146228674,0.19858156028368795,0.40425531914893614,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_own_consumption_valuation,native,all,all,all,Uganda,2009-10,District,,1.0,55,10,,0.0,1.0,0.2453114582242355,0.12727272727272726,0.4727272727272727,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_own_consumption_valuation,native,all,all,all,Uganda,2009-10,Region,,1.0,78,24,,0.0,1.0,0.22314357118242564,0.24358974358974358,0.358974358974359,False,,,,,,,,,,,
descriptive_country_wave,unit_value_vs_own_consumption_valuation,native,all,all,all,Uganda,2009-10,national,,1.0,8,7,,0.0,1.0,0.2664681906436326,0.25,0.375,False,,,,,,,,,,,
descriptive_country_wave,own_consumption_valuation_vs_crop_sale_price,native,all,all,all,Uganda,2010-11,all,,1.0,27,11,,0.182321556793954,1.1999999999999993,0.6160718406463164,0.48148148148148145,0.14814814814814814,False,,,,,,,,,,,
descriptive_country_wave,own_consumption_valuation_vs_crop_sale_price,native,all,all,all,Uganda,2010-11,District,,1.0,5,2,,0.1438410362258908,1.154700538379252,0.1823215567939549,0.2,0.2,False,,,,,,,,,,,
