country,wave,table,subdf,mechanism,source_column,raw_value,raw_type,count,config_maps_to,how,declaration
Senegal,2021-22,sample,df_cover,inline_dict,s00q04,Urbain,str,3922,Urban,exact-or-str-match,"['s00q04', {'mapping': {'Rural': 'Rural', 'Urbain': 'Urban'}}]"
Senegal,2021-22,sample,df_cover,inline_dict,s00q04,Rural,str,3198,Rural,exact-or-str-match,"['s00q04', {'mapping': {'Rural': 'Rural', 'Urbain': 'Urban'}}]"
Serbia,2007,cluster_features,,inline_dict,tip,urban,str,298,Urban,exact-or-str-match,"['tip', {'mapping': {'urban': 'Urban', 'rural': 'Rural'}}]"
Serbia,2007,cluster_features,,inline_dict,tip,rural,str,212,Rural,exact-or-str-match,"['tip', {'mapping': {'urban': 'Urban', 'rural': 'Rural'}}]"
Serbia,2007,sample,df_ed,inline_dict,tip,urban,str,298,Urban,exact-or-str-match,"['tip', {'mapping': {'urban': 'Urban', 'rural': 'Rural'}}]"
Serbia,2007,sample,df_ed,inline_dict,tip,rural,str,212,Rural,exact-or-str-match,"['tip', {'mapping': {'urban': 'Urban', 'rural': 'Rural'}}]"
Serbia and Montenegro,2002,cluster_features,,inline_dict,tip,Urban,str,10522,Urban,exact-or-str-match,"['tip', {'mapping': {'Urban': 'Urban', 'Other': 'Rural'}}]"
Serbia and Montenegro,2002,cluster_features,,inline_dict,tip,Other,str,9203,Rural,exact-or-str-match,"['tip', {'mapping': {'Urban': 'Urban', 'Other': 'Rural'}}]"
Serbia and Montenegro,2002,sample,,inline_dict,tip,Urban,str,3525,Urban,exact-or-str-match,"['tip', {'mapping': {'Urban': 'Urban', 'Other': 'Rural'}}]"
Serbia and Montenegro,2002,sample,,inline_dict,tip,Other,str,2861,Rural,exact-or-str-match,"['tip', {'mapping': {'Urban': 'Urban', 'Other': 'Rural'}}]"
Serbia and Montenegro,2003,cluster_features,,inline_dict,tip,Urban,str,4131,Urban,exact-or-str-match,"['tip', {'mapping': {'Urban': 'Urban', 'Other': 'Rural'}}]"
Serbia and Montenegro,2003,cluster_features,,inline_dict,tip,Other,str,3896,Rural,exact-or-str-match,"['tip', {'mapping': {'Urban': 'Urban', 'Other': 'Rural'}}]"
Serbia and Montenegro,2003,sample,,inline_dict,tip,Urban,str,1369,Urban,exact-or-str-match,"['tip', {'mapping': {'Urban': 'Urban', 'Other': 'Rural'}}]"
Serbia and Montenegro,2003,sample,,inline_dict,tip,Other,str,1179,Rural,exact-or-str-match,"['tip', {'mapping': {'Urban': 'Urban', 'Other': 'Rural'}}]"
South Africa,1993,cluster_features,,inline_dict,type,1,int,4398,Rural,exact-or-str-match,"['type', {'mapping': {0: 'Urban', 1: 'Rural', 3: 'Informal'}}]"
South Africa,1993,cluster_features,,inline_dict,type,0,int,4328,Urban,exact-or-str-match,"['type', {'mapping': {0: 'Urban', 1: 'Rural', 3: 'Informal'}}]"
South Africa,1993,cluster_features,,inline_dict,type,3,int,83,Informal,exact-or-str-match,"['type', {'mapping': {0: 'Urban', 1: 'Rural', 3: 'Informal'}}]"
South Africa,1993,sample,,inline_dict,type,1,int,4398,Rural,exact-or-str-match,"['type', {'mapping': {0: 'Urban', 1: 'Rural', 3: 'Informal'}}]"
South Africa,1993,sample,,inline_dict,type,0,int,4328,Urban,exact-or-str-match,"['type', {'mapping': {0: 'Urban', 1: 'Rural', 3: 'Informal'}}]"
South Africa,1993,sample,,inline_dict,type,3,int,83,Informal,exact-or-str-match,"['type', {'mapping': {0: 'Urban', 1: 'Rural', 3: 'Informal'}}]"
Tajikistan,1999,cluster_features,,inline_dict,settlm,2.0,float,1456,Rural,exact-or-str-match,"['settlm', {'mapping': {1.0: 'Urban', 2.0: 'Rural'}}]"
Tajikistan,1999,cluster_features,,inline_dict,settlm,1.0,float,544,Urban,exact-or-str-match,"['settlm', {'mapping': {1.0: 'Urban', 2.0: 'Rural'}}]"
Tajikistan,1999,sample,,inline_dict,settlm,2.0,float,1456,Rural,exact-or-str-match,"['settlm', {'mapping': {1.0: 'Urban', 2.0: 'Rural'}}]"
Tajikistan,1999,sample,,inline_dict,settlm,1.0,float,544,Urban,exact-or-str-match,"['settlm', {'mapping': {1.0: 'Urban', 2.0: 'Rural'}}]"
Tajikistan,2003,cluster_features,,passthrough,type_reg,rural,str,2640,"(raw value, then canonical spellings)",no mapping declared,'type_reg'
Tajikistan,2003,cluster_features,,passthrough,type_reg,urban,str,1520,"(raw value, then canonical spellings)",no mapping declared,'type_reg'
Tajikistan,2003,sample,df_cover,passthrough,type_reg,rural,str,2640,"(raw value, then canonical spellings)",no mapping declared,'type_reg'
Tajikistan,2003,sample,df_cover,passthrough,type_reg,urban,str,1520,"(raw value, then canonical spellings)",no mapping declared,'type_reg'
Tajikistan,2007,cluster_features,,passthrough,location,rural,str,2984,"(raw value, then canonical spellings)",no mapping declared,'location'
Tajikistan,2007,cluster_features,,passthrough,location,urban,str,1660,"(raw value, then canonical spellings)",no mapping declared,'location'
Tajikistan,2007,sample,df_pov,passthrough,location,rural,str,3150,"(raw value, then canonical spellings)",no mapping declared,'location'
Tajikistan,2007,sample,df_pov,passthrough,location,urban,str,1710,"(raw value, then canonical spellings)",no mapping declared,'location'
Tajikistan,2009,cluster_features,,passthrough,Location,Rural,str,963,"(raw value, then canonical spellings)",no mapping declared,'Location'
Tajikistan,2009,cluster_features,,passthrough,Location,Urban,str,540,"(raw value, then canonical spellings)",no mapping declared,'Location'
Tajikistan,2009,sample,df_weights,passthrough,location,Rural,str,963,"(raw value, then canonical spellings)",no mapping declared,'location'
Tajikistan,2009,sample,df_weights,passthrough,location,Urban,str,540,"(raw value, then canonical spellings)",no mapping declared,'location'
Tanzania,2008-15,cluster_features,,script:lambda x: 'Rural' if x.lower()!='urban' else 'Urban',urb_rur,RURAL,str,18932,(script logic),script-path,(script)
Tanzania,2008-15,cluster_features,,script:lambda x: 'Rural' if x.lower()!='urban' else 'Urban',urb_rur,URBAN,str,10318,(script logic),script-path,(script)
Tanzania,2008-15,sample,,script:.map(dict) -> NaN on unmapped,urb_rur,RURAL,str,18932,(script logic),script-path,(script)
Tanzania,2008-15,sample,,script:.map(dict) -> NaN on unmapped,urb_rur,URBAN,str,10318,(script logic),script-path,(script)
Tanzania,2019-20,cluster_features,,inline_dict,sdd_rural,RURAL,str,682,Rural,exact-or-str-match,"['sdd_rural', {'mapping': {'RURAL': 'Rural', 'Rural': 'Rural', 'rural': 'Rural', 'URBAN': 'Urban', 'Urban': 'Urban', 'urban': 'Urban'}}]"
Tanzania,2019-20,cluster_features,,inline_dict,sdd_rural,URBAN,str,502,Urban,exact-or-str-match,"['sdd_rural', {'mapping': {'RURAL': 'Rural', 'Rural': 'Rural', 'rural': 'Rural', 'URBAN': 'Urban', 'Urban': 'Urban', 'urban': 'Urban'}}]"
Tanzania,2019-20,sample,,inline_dict,sdd_rural,RURAL,str,682,Rural,exact-or-str-match,"['sdd_rural', {'mapping': {'RURAL': 'Rural', 'Rural': 'Rural', 'rural': 'Rural', 'URBAN': 'Urban', 'Urban': 'Urban', 'urban': 'Urban'}}]"
Tanzania,2019-20,sample,,inline_dict,sdd_rural,URBAN,str,502,Urban,exact-or-str-match,"['sdd_rural', {'mapping': {'RURAL': 'Rural', 'Rural': 'Rural', 'rural': 'Rural', 'URBAN': 'Urban', 'Urban': 'Urban', 'urban': 'Urban'}}]"
Tanzania,2020-21,cluster_features,,inline_dict,y5_rural,rural,str,2560,Rural,exact-or-str-match,"['y5_rural', {'mapping': {'RURAL': 'Rural', 'Rural': 'Rural', 'rural': 'Rural', 'URBAN': 'Urban', 'Urban': 'Urban', 'urban': 'Urban'}}]"
Tanzania,2020-21,cluster_features,,inline_dict,y5_rural,urban,str,2149,Urban,exact-or-str-match,"['y5_rural', {'mapping': {'RURAL': 'Rural', 'Rural': 'Rural', 'rural': 'Rural', 'URBAN': 'Urban', 'Urban': 'Urban', 'urban': 'Urban'}}]"
Tanzania,2020-21,sample,,inline_dict,y5_rural,rural,str,2560,Rural,exact-or-str-match,"['y5_rural', {'mapping': {'RURAL': 'Rural', 'Rural': 'Rural', 'rural': 'Rural', 'URBAN': 'Urban', 'Urban': 'Urban', 'urban': 'Urban'}}]"
Tanzania,2020-21,sample,,inline_dict,y5_rural,urban,str,2149,Urban,exact-or-str-match,"['y5_rural', {'mapping': {'RURAL': 'Rural', 'Rural': 'Rural', 'rural': 'Rural', 'URBAN': 'Urban', 'Urban': 'Urban', 'urban': 'Urban'}}]"
Timor-Leste,2001,cluster_features,,inline_dict,urbrural,Rural,str,183,(passthrough: unmapped),"df_data_grabber f.get(x,x)","['urbrural', {'mapping': {1: 'Urban', 2: 'Rural'}}]"
Timor-Leste,2001,cluster_features,,inline_dict,urbrural,Urban,str,117,(passthrough: unmapped),"df_data_grabber f.get(x,x)","['urbrural', {'mapping': {1: 'Urban', 2: 'Rural'}}]"
Timor-Leste,2001,sample,df_weights,inline_dict,urbrural,Rural,str,183,(passthrough: unmapped),"df_data_grabber f.get(x,x)","['urbrural', {'mapping': {1: 'Urban', 2: 'Rural'}}]"
Timor-Leste,2001,sample,df_weights,inline_dict,urbrural,Urban,str,117,(passthrough: unmapped),"df_data_grabber f.get(x,x)","['urbrural', {'mapping': {1: 'Urban', 2: 'Rural'}}]"
Timor-Leste,2007-08,cluster_features,,inline_dict,urban,Rural,str,2502,(passthrough: unmapped),"df_data_grabber f.get(x,x)","['urban', {'mapping': {0: 'Rural', 1: 'Urban'}}]"
Timor-Leste,2007-08,cluster_features,,inline_dict,urban,Urban,str,1975,(passthrough: unmapped),"df_data_grabber f.get(x,x)","['urban', {'mapping': {0: 'Rural', 1: 'Urban'}}]"
Timor-Leste,2007-08,sample,,inline_dict,urban,Rural,str,2502,(passthrough: unmapped),"df_data_grabber f.get(x,x)","['urban', {'mapping': {0: 'Rural', 1: 'Urban'}}]"
Timor-Leste,2007-08,sample,,inline_dict,urban,Urban,str,1975,(passthrough: unmapped),"df_data_grabber f.get(x,x)","['urban', {'mapping': {0: 'Rural', 1: 'Urban'}}]"
Togo,2018,cluster_features,df_main,inline_dict,s00q04,Rural,str,3901,Rural,exact-or-str-match,"['s00q04', {'mapping': {'Rural': 'Rural', 'rural': 'Rural', 'RURAL': 'Rural', 'Urbain': 'Urban', 'urbain': 'Urban', 'URBAIN': 'Urban'}}]"
Togo,2018,cluster_features,df_main,inline_dict,s00q04,Urbain,str,2270,Urban,exact-or-str-match,"['s00q04', {'mapping': {'Rural': 'Rural', 'rural': 'Rural', 'RURAL': 'Rural', 'Urbain': 'Urban', 'urbain': 'Urban', 'URBAIN': 'Urban'}}]"
Togo,2018,sample,df_cover,inline_dict,s00q04,Rural,str,3901,Rural,exact-or-str-match,"['s00q04', {'mapping': {'Rural': 'Rural', 'rural': 'Rural', 'RURAL': 'Rural', 'Urbain': 'Urban', 'urbain': 'Urban', 'URBAIN': 'Urban'}}]"
Togo,2018,sample,df_cover,inline_dict,s00q04,Urbain,str,2270,Urban,exact-or-str-match,"['s00q04', {'mapping': {'Rural': 'Rural', 'rural': 'Rural', 'RURAL': 'Rural', 'Urbain': 'Urban', 'urbain': 'Urban', 'URBAIN': 'Urban'}}]"
Uganda,2005-06,cluster_features,df_main,inline_dict_bare,urban,0,int,2263,Rural,exact-or-str-match,"['urban', {'urban': 'Urban', 0: 'Rural'}]"
Uganda,2005-06,cluster_features,df_main,inline_dict_bare,urban,urban,str,860,Urban,exact-or-str-match,"['urban', {'urban': 'Urban', 0: 'Rural'}]"
Uganda,2005-06,sample,,inline_dict_bare,urban,0,int,2263,Rural,exact-or-str-match,"['urban', {0: 'Rural', 'urban': 'Urban'}]"
Uganda,2005-06,sample,,inline_dict_bare,urban,urban,str,860,Urban,exact-or-str-match,"['urban', {0: 'Rural', 'urban': 'Urban'}]"
Uganda,2009-10,cluster_features,df_main,passthrough,urban,Rural,str,2206,"(raw value, then canonical spellings)",no mapping declared,'urban'
Uganda,2009-10,cluster_features,df_main,passthrough,urban,Urban,str,769,"(raw value, then canonical spellings)",no mapping declared,'urban'
Uganda,2009-10,sample,df_main,passthrough,urban,Rural,str,2206,"(raw value, then canonical spellings)",no mapping declared,'urban'
Uganda,2009-10,sample,df_main,passthrough,urban,Urban,str,769,"(raw value, then canonical spellings)",no mapping declared,'urban'
Uganda,2010-11,cluster_features,df_main,passthrough,urban,Rural,str,2105,"(raw value, then canonical spellings)",no mapping declared,'urban'
Uganda,2010-11,cluster_features,df_main,passthrough,urban,Urban,str,611,"(raw value, then canonical spellings)",no mapping declared,'urban'
Uganda,2010-11,sample,,passthrough,urban,Rural,str,2105,"(raw value, then canonical spellings)",no mapping declared,'urban'
Uganda,2010-11,sample,,passthrough,urban,Urban,str,611,"(raw value, then canonical spellings)",no mapping declared,'urban'
Uganda,2011-12,cluster_features,df_main,passthrough,urban,Rural,str,2266,"(raw value, then canonical spellings)",no mapping declared,'urban'
Uganda,2011-12,cluster_features,df_main,passthrough,urban,Urban,str,584,"(raw value, then canonical spellings)",no mapping declared,'urban'
Uganda,2011-12,sample,,passthrough,urban,Rural,str,2266,"(raw value, then canonical spellings)",no mapping declared,'urban'
Uganda,2011-12,sample,,passthrough,urban,Urban,str,584,"(raw value, then canonical spellings)",no mapping declared,'urban'
Uganda,2013-14,cluster_features,df_main,passthrough,urban,Rural,str,2303,"(raw value, then canonical spellings)",no mapping declared,'urban'
Uganda,2013-14,cluster_features,df_main,passthrough,urban,Urban,str,816,"(raw value, then canonical spellings)",no mapping declared,'urban'
Uganda,2013-14,sample,,passthrough,urban,Rural,str,2303,"(raw value, then canonical spellings)",no mapping declared,'urban'
Uganda,2013-14,sample,,passthrough,urban,Urban,str,816,"(raw value, then canonical spellings)",no mapping declared,'urban'
Uganda,2015-16,cluster_features,df_main,passthrough,urban,Rural,str,2470,"(raw value, then canonical spellings)",no mapping declared,'urban'
Uganda,2015-16,cluster_features,df_main,passthrough,urban,Urban,str,835,"(raw value, then canonical spellings)",no mapping declared,'urban'
Uganda,2015-16,sample,,passthrough,urban,Rural,str,2470,"(raw value, then canonical spellings)",no mapping declared,'urban'
Uganda,2015-16,sample,,passthrough,urban,Urban,str,835,"(raw value, then canonical spellings)",no mapping declared,'urban'
Uganda,2018-19,cluster_features,df_main,passthrough,urban,Rural,str,2367,"(raw value, then canonical spellings)",no mapping declared,'urban'
Uganda,2018-19,cluster_features,df_main,passthrough,urban,Urban,str,809,"(raw value, then canonical spellings)",no mapping declared,'urban'
Uganda,2018-19,sample,,passthrough,urban,Rural,str,2367,"(raw value, then canonical spellings)",no mapping declared,'urban'
Uganda,2018-19,sample,,passthrough,urban,Urban,str,809,"(raw value, then canonical spellings)",no mapping declared,'urban'
Uganda,2019-20,cluster_features,,passthrough,urban,Rural,str,2333,"(raw value, then canonical spellings)",no mapping declared,'urban'
Uganda,2019-20,cluster_features,,passthrough,urban,Urban,str,745,"(raw value, then canonical spellings)",no mapping declared,'urban'
Uganda,2019-20,cluster_features,,passthrough,urban,,NaN,20,"(raw value, then canonical spellings)",no mapping declared,'urban'
Uganda,2019-20,sample,,passthrough,urban,Rural,str,2333,"(raw value, then canonical spellings)",no mapping declared,'urban'
Uganda,2019-20,sample,,passthrough,urban,Urban,str,745,"(raw value, then canonical spellings)",no mapping declared,'urban'
Uganda,2019-20,sample,,passthrough,urban,,NaN,20,"(raw value, then canonical spellings)",no mapping declared,'urban'
