wave,basis,preferred,n_sample,n_positive_sample,n_positive_all,sample_prevalence,weighted_prevalence,expenditure_sample,expenditure_outside_sample,food_analysis
1998-99,purchased,Other Fish,5998,985,985,0.1642214071357119,0.1735682400668517,4454526.0,0.0,True
1998-99,purchased,Other Flours,5998,1378,1378,0.22974324774924976,0.23285073729915218,2876711.0,0.0,True
1998-99,purchased,Other Fruits,5998,606,606,0.10103367789263087,0.10483043397227258,1052680.0,0.0,True
1998-99,purchased,Other Grains,5998,0,0,0.0,0.0,0.0,0.0,True
1998-99,purchased,Other Meat,5998,0,0,0.0,0.0,0.0,0.0,True
1998-99,purchased,Other Milk Products,5998,231,231,0.038512837612537515,0.037245698762727285,1472540.0,0.0,True
1998-99,purchased,Other Miscellaneous Food Items,5998,1152,1152,0.1920640213404468,0.20035781254118226,2869840.0,0.0,True
1998-99,purchased,Other Oil Seeds,5998,143,143,0.023841280426808935,0.022548259681115363,157810.0,0.0,True
1998-99,purchased,Other Oils,5998,1833,1833,0.3056018672890964,0.31323606225594375,11078540.0,0.0,True
1998-99,purchased,Other Poultry,5998,82,82,0.013671223741247083,0.012066037997228088,423100.0,0.0,True
1998-99,purchased,Other Prepared Meals,5998,3406,3406,0.5678559519839946,0.5800636538333045,9867801.0,0.0,True
1998-99,purchased,Other Pulses,5998,450,450,0.07502500833611203,0.08061203123487513,999873.0,0.0,True
1998-99,purchased,Other Starchy Products,5998,300,300,0.050016672224074694,0.04920639446928258,913580.0,0.0,True
1998-99,purchased,Other Tobacco,5998,119,119,0.019839946648882962,0.021311426840002312,510351.0,0.0,False
1998-99,purchased,Other Tubers,5998,368,368,0.06135378459486496,0.06472780674587317,973510.0,0.0,True
1998-99,purchased,Other Vegetables,5998,0,0,0.0,0.0,0.0,0.0,True
1998-99,purchased,Palm Nut,5998,2717,2717,0.4529843281093698,0.44138870853573653,10824002.0,0.0,True
1998-99,purchased,Pawpaw,5998,0,0,0.0,0.0,0.0,0.0,True
1998-99,purchased,Pepper,5998,0,0,0.0,0.0,0.0,0.0,True
1998-99,purchased,Pepper (dried),5998,5271,5271,0.8787929309769923,0.8841844174304565,24507735.0,0.0,True
1998-99,purchased,Pineapple,5998,726,726,0.12104034678226075,0.12351012095472001,1467920.0,0.0,True
1998-99,purchased,Pito,5998,314,314,0.05235078359453151,0.04951663575502337,1140210.0,0.0,True
1998-99,purchased,Plantain,5998,2687,2687,0.4479826608869623,0.4479777435872433,25855211.0,0.0,True
1998-99,purchased,Pork,5998,0,0,0.0,0.0,0.0,0.0,True
1998-99,purchased,Rice,5998,4628,4628,0.7715905301767255,0.7716238806957078,63093677.0,0.0,True
1998-99,purchased,Salt,5998,3112,3112,0.5188396132044014,0.520996848363505,10516300.0,0.0,True
1998-99,purchased,Shea Butter,5998,2011,2011,0.33527842614204734,0.33344811783793005,2821250.0,0.0,True
1998-99,purchased,Small Bean,5998,2047,2047,0.34128042680893633,0.3521087462770912,8186375.0,0.0,True
1998-99,purchased,Soft Drinks,5998,474,474,0.07902634211403801,0.07110574552631715,1365451.0,0.0,True
1998-99,purchased,Soup,5998,3779,3779,0.6300433477825942,0.6557563092684601,40620945.0,0.0,True
1998-99,purchased,Spinach,5998,0,0,0.0,0.0,0.0,0.0,True
1998-99,purchased,Sugar,5998,1305,1305,0.21757252417472492,0.21167280049350443,4399000.0,0.0,True
1998-99,purchased,Sweet Potato,5998,0,0,0.0,0.0,0.0,0.0,True
1998-99,purchased,Tea,5998,2441,2441,0.4069689896632211,0.41099550962320286,10534991.0,0.0,True
1998-99,purchased,Tobacco,5998,455,455,0.07585861953984661,0.07671982463924665,6017070.0,0.0,False
1998-99,purchased,Tomato (fresh),5998,0,0,0.0,0.0,0.0,0.0,True
1998-99,purchased,Watermelon,5998,0,0,0.0,0.0,0.0,0.0,True
1998-99,purchased,Wine,5998,711,711,0.11853951317105701,0.12442229013223899,8238027.0,0.0,True
1998-99,purchased,Yam,5998,3086,3086,0.5145048349449817,0.5265120208588596,32884960.0,0.0,True
1998-99,total,Akpeteshie,5998,690,690,0.1150383461153718,0.12426727075323507,4744580.0,0.0,True
1998-99,total,Animals Fat,5998,104,104,0.017339113037679228,0.016049442895153886,270204.0,0.0,True
1998-99,total,Avocado,5998,930,930,0.15505168389463153,0.15286528997029264,2689372.0,0.0,True
1998-99,total,Baby Milk,5998,81,81,0.013504501500500166,0.01151152478079894,610555.0,0.0,True
1998-99,total,Bambara Bean,5998,202,202,0.033677892630876956,0.03736296680277134,1651030.0,0.0,True
1998-99,total,Banana,5998,1482,1482,0.24708236078692897,0.25564205914507243,4093300.0,0.0,True
1998-99,total,Banku,5998,805,805,0.1342114038012671,0.13184795314682723,4311521.0,0.0,True
1998-99,total,Beef,5998,4,4,0.0006668889629876625,0.000535028179306523,16664.0,0.0,True
1998-99,total,Beer,5998,1926,1926,0.3211070356785595,0.35003537479703223,14085271.0,0.0,True
1998-99,total,Biscuit,5998,1907,1907,0.3179393131043681,0.3275440407532622,9469609.0,0.0,True
1998-99,total,Bread,5998,5142,5142,0.8572857619206402,0.8553643825449845,42687880.0,0.0,True
1998-99,total,Broad Bean,5998,282,282,0.04701567189063021,0.050634331915501846,368290.0,0.0,True
1998-99,total,Cabbage,5998,11,11,0.001833944648216072,0.001436876607389307,48175.0,0.0,True
1998-99,total,Canned Fruits,5998,62,62,0.010336778926308769,0.010172088279171486,130550.0,0.0,True
1998-99,total,Carrot,5998,7,7,0.0011670556852284096,0.0007909535859748048,25875.0,0.0,True
1998-99,total,Cassava,5998,4505,4505,0.7510836945648549,0.7269161132091966,117641121.0,0.0,True
1998-99,total,Cassava (dough),5998,1894,1894,0.3157719239746582,0.32043849360953736,17638156.0,0.0,True
1998-99,total,Chicken,5998,1706,1706,0.28442814271423805,0.3032909466667322,24538194.03,0.0,True
1998-99,total,Chocolate,5998,195,195,0.03251083694564855,0.03236409842055938,346910.0,0.0,True
1998-99,total,Cigarette,5998,114,114,0.019006335445148383,0.021435747806192215,643766.0,0.0,False
1998-99,total,Coconut (fresh),5998,180,180,0.030010003334444816,0.028420070526678966,585460.0,0.0,True
1998-99,total,Cocoyam,5998,1969,1969,0.32827609203067687,0.3098437910577229,32759969.0,0.0,True
1998-99,total,Coffee,5998,2573,2573,0.4289763254418139,0.44458842835766993,4852015.0,0.0,True
1998-99,total,Confectionary (not frozen),5998,166,166,0.027675891963987995,0.02978202555458833,563450.0,0.0,True
1998-99,total,Cooked Rice and Stew,5998,227,227,0.03784594864954985,0.034000941688171415,782459.0,0.0,True
1998-99,total,Cowpea,5998,183,183,0.030510170056685562,0.03296690695263669,1914112.0,0.0,True
1998-99,total,Crustacean,5998,5070,5070,0.8452817605868623,0.838755077304935,112103965.0,0.0,True
1998-99,total,Dawadawa,5998,755,755,0.12587529176392132,0.13979941233609516,1816790.0,0.0,True
1998-99,total,Duck,5998,53,53,0.008836278759586529,0.01032818931687162,470247.0,0.0,True
1998-99,total,Egg,5998,3338,3338,0.5565188396132044,0.5649830599194585,25567943.0,0.0,True
1998-99,total,Eggplant,5998,554,554,0.09236412137379127,0.07980144368817457,2875550.75,0.0,True
1998-99,total,Fish (canned),5998,4129,4129,0.6883961320440146,0.6784154977701271,29438315.0,0.0,True
1998-99,total,Fish (dried),5998,2964,2964,0.49416472157385793,0.49176489439974325,26916731.0,0.0,True
1998-99,total,Fish (fresh and frozen),5998,728,728,0.12137379126375458,0.12577964538093256,10498013.0,0.0,True
1998-99,total,Fish (fried),5998,3706,3706,0.6178726242080693,0.6037450028068816,20534211.0,0.0,True
1998-99,total,Fish (smoked),5998,176,176,0.029343114371457153,0.022692009626415988,2507404.0,0.0,True
1998-99,total,Gari,5998,3784,3784,0.6308769589863288,0.6367866130295488,15541705.0,0.0,True
1998-99,total,Gin,5998,1687,1687,0.2812604201400467,0.280057548952804,15452380.0,0.0,True
1998-99,total,Goat,5998,68,68,0.011337112370790263,0.011202566362454782,4176470.25,0.0,True
1998-99,total,Groundnut,5998,4407,4407,0.7347449149716572,0.7285140856557554,23631944.5,0.0,True
1998-99,total,Guinea Corn/Sorghum,5998,434,434,0.07235745248416138,0.07625200436983615,7357120.0,0.0,True
1998-99,total,Guinea Fowl,5998,99,99,0.016505501833944648,0.01661668514676505,581646.0,0.0,True
1998-99,total,Honey,5998,26,26,0.004334778259419807,0.004076245606512565,101511.0,0.0,True
1998-99,total,Ice Cream,5998,335,335,0.05585195065021674,0.05993876312432532,465290.0,0.0,True
1998-99,total,Jam,5998,3097,3097,0.5163387795931977,0.5128493478840911,22321430.0,0.0,True
1998-99,total,Juice,5998,171,171,0.028509503167722574,0.03142526684286034,733900.0,0.0,True
1998-99,total,Kenkey/Banku,5998,2710,2710,0.4518172724241414,0.4443295638088377,19209390.0,0.0,True
1998-99,total,Koko,5998,4628,4628,0.7715905301767255,0.7607691552815228,26171119.0,0.0,True
1998-99,total,Kola Nut,5998,680,680,0.11337112370790263,0.12092838466604475,2701300.0,0.0,True
1998-99,total,Konkonte,5998,901,901,0.150216738912971,0.1589310387209081,6067890.0,0.0,True
1998-99,total,Maize,5998,1868,1868,0.3114371457152384,0.33125647297527233,23903763.0,0.0,True
1998-99,total,Maize (cob),5998,894,894,0.1490496832277426,0.1414834244558388,9354345.0,0.0,True
1998-99,total,Maize (flour/dough),5998,3403,3403,0.5673557852617539,0.5678701315065474,40180847.0,0.0,True
1998-99,total,Mango,5998,662,662,0.11037012337445816,0.11139505078889309,1830252.0,0.0,True
1998-99,total,Margarine,5998,482,482,0.08036012004001333,0.0843459874421088,900140.0,0.0,True
1998-99,total,Milk (fresh),5998,189,189,0.031510503501167055,0.03398849996732834,481410.0,0.0,True
1998-99,total,Milk (powder),5998,913,913,0.152217405801934,0.15228582189374446,2413692.0,0.0,True
1998-99,total,"Milk (tinned, condensed/unsweetened)",5998,1856,1856,0.30943647882627545,0.3238678726209924,14625740.0,0.0,True
1998-99,total,Millet,5998,300,300,0.050016672224074694,0.06075605623227035,3879005.0,0.0,True
1998-99,total,Millet (flour),5998,267,267,0.044514838279426476,0.04780277888455429,5683280.8,0.0,True
1998-99,total,Mutton,5998,17,17,0.0028342780926975657,0.0028289946924023195,1241317.5,0.0,True
1998-99,total,Oil (coconut),5998,1485,1485,0.24758252750916973,0.2405565309991014,4739880.0,0.0,True
1998-99,total,Oil (groundnut),5998,575,575,0.09586528842947649,0.10880755480099182,2105550.0,0.0,True
1998-99,total,Oil (palm kernel),5998,1411,1411,0.23524508169389796,0.21797407762099819,5033618.0,0.0,True
1998-99,total,Oil (palm),5998,4112,4112,0.6855618539513171,0.676776198017323,19513726.0,0.0,True
1998-99,total,Okra,5998,1261,1261,0.21023674558186062,0.20430343548581398,6453109.0,0.0,True
1998-99,total,Onion,5998,217,217,0.03617872624208069,0.030861754989310656,1166223.0,0.0,True
1998-99,total,Orange,5998,2218,2218,0.3697899299766589,0.3796324556831411,6445879.0,0.0,True
1998-99,total,Other Alcoholic Beverages,5998,408,408,0.06802267422474158,0.0725269752228874,3526468.0,0.0,True
1998-99,total,Other Beverages,5998,2,2,0.00033344448149383126,0.0004500435214388439,3600.0,0.0,True
1998-99,total,Other Condiments & Spices,5998,5075,5075,0.8461153717905968,0.8489862325690357,7749123.0,0.0,True
1998-99,total,Other Drinks,5998,834,834,0.13904634878292765,0.1445918700620521,2440683.0,0.0,True
1998-99,total,Other Eggs,5998,117,117,0.01950650216738913,0.021397222728159738,313870.0,0.0,True
1998-99,total,Other Fish,5998,985,985,0.1642214071357119,0.1735682400668517,4454526.0,0.0,True
1998-99,total,Other Flours,5998,1380,1380,0.2300766922307436,0.23312873387455788,2891711.0,0.0,True
1998-99,total,Other Fruits,5998,654,654,0.10903634544848283,0.11242749033168278,2007760.0,0.0,True
1998-99,total,Other Grains,5998,2,2,0.00033344448149383126,0.00042215077196919147,2400.0,0.0,True
1998-99,total,Other Meat,5998,239,239,0.03984661553851284,0.03561439533615117,3894647.16,0.0,True
1998-99,total,Other Milk Products,5998,231,231,0.038512837612537515,0.037245698762727285,1472540.0,0.0,True
1998-99,total,Other Miscellaneous Food Items,5998,1152,1152,0.1920640213404468,0.20035781254118226,2869840.0,0.0,True
1998-99,total,Other Oil Seeds,5998,175,175,0.029176392130710237,0.026919271621873353,264995.0,0.0,True
1998-99,total,Other Oils,5998,1833,1833,0.3056018672890964,0.31323606225594375,11078540.0,0.0,True
1998-99,total,Other Poultry,5998,228,228,0.038012670890296765,0.03735732932977366,1947456.15,0.0,True
1998-99,total,Other Prepared Meals,5998,3406,3406,0.5678559519839946,0.5800636538333045,9867801.0,0.0,True
1998-99,total,Other Pulses,5998,604,604,0.10070023341113704,0.10223831588992607,2608460.0,0.0,True
1998-99,total,Other Starchy Products,5998,300,300,0.050016672224074694,0.04920639446928258,913580.0,0.0,True
1998-99,total,Other Tobacco,5998,119,119,0.019839946648882962,0.021311426840002312,510351.0,0.0,False
1998-99,total,Other Tubers,5998,451,451,0.07519173057685895,0.07797632660138729,2684520.0,0.0,True
1998-99,total,Other Vegetables,5998,544,544,0.0906968989663221,0.07359079451959301,1014656.0,0.0,True
1998-99,total,Palm Nut,5998,3539,3539,0.5900300100033344,0.5677469186714231,19638669.0,0.0,True
1998-99,total,Pawpaw,5998,664,664,0.11070356785595198,0.09283856238713259,1164930.0,0.0,True
1998-99,total,Pepper,5998,2404,2404,0.4008002667555852,0.3760833239457091,10013176.5,0.0,True
1998-99,total,Pepper (dried),5998,5271,5271,0.8787929309769923,0.8841844174304565,24507735.0,0.0,True
1998-99,total,Pineapple,5998,987,987,0.16455485161720573,0.15781835990139997,2754570.0,0.0,True
1998-99,total,Pito,5998,314,314,0.05235078359453151,0.04951663575502337,1140210.0,0.0,True
1998-99,total,Plantain,5998,3640,3640,0.6068689563187729,0.588176151866938,68178706.0,0.0,True
1998-99,total,Pork,5998,18,18,0.0030010003334444814,0.0036995207923568594,24591490.0,0.0,True
1998-99,total,Rice,5998,4833,4833,0.8057685895298433,0.8039068007268436,68572207.0,0.0,True
1998-99,total,Salt,5998,3112,3112,0.5188396132044014,0.520996848363505,10516300.0,0.0,True
1998-99,total,Shea Butter,5998,2054,2054,0.34244748249416473,0.34470940743008865,3345450.0,0.0,True
1998-99,total,Small Bean,5998,2047,2047,0.34128042680893633,0.3521087462770912,8186375.0,0.0,True
1998-99,total,Soft Drinks,5998,474,474,0.07902634211403801,0.07110574552631715,1365451.0,0.0,True
1998-99,total,Soup,5998,3779,3779,0.6300433477825942,0.6557563092684601,40620945.0,0.0,True
1998-99,total,Spinach,5998,1583,1583,0.26392130710236744,0.22308243033193462,3645805.0,0.0,True
1998-99,total,Sugar,5998,1305,1305,0.21757252417472492,0.21167280049350443,4399000.0,0.0,True
1998-99,total,Sweet Potato,5998,68,68,0.011337112370790263,0.011099081209478657,1040175.0,0.0,True
1998-99,total,Tea,5998,2441,2441,0.4069689896632211,0.41099550962320286,10534991.0,0.0,True
1998-99,total,Tobacco,5998,455,455,0.07585861953984661,0.07671982463924665,6017070.0,0.0,False
1998-99,total,Tomato (fresh),5998,880,880,0.14671557185728576,0.1287146259051249,5681783.0,0.0,True
1998-99,total,Watermelon,5998,4,4,0.0006668889629876625,0.0004195710894383392,21400.0,0.0,True
1998-99,total,Wine,5998,711,711,0.11853951317105701,0.12442229013223899,8238027.0,0.0,True
1998-99,total,Yam,5998,3813,3813,0.6357119039679894,0.6452571747158022,68897272.0,0.0,True
2005-06,purchased,Akpeteshie,8687,1747,1747,0.2011050995740762,0.18995573709699262,61861298.0,0.0,True
2005-06,purchased,Avocado,8687,604,604,0.06952918153562795,0.07690690565410249,4421761.0,0.0,True
2005-06,purchased,Bambara Bean,8687,0,0,0.0,0.0,0.0,0.0,True
2005-06,purchased,Banana,8687,3086,3086,0.3552434672499137,0.38283081464176943,33121268.0,0.0,True
2005-06,purchased,Bean,8687,2494,2494,0.287095660181881,0.2943812081677897,36042598.0,0.0,True
2005-06,purchased,Beef,8687,4126,4126,0.47496258777483596,0.4973080735236928,191634510.0,0.0,True
2005-06,purchased,Beef (corned),8687,508,508,0.05847818579486589,0.06323340786781792,13622415.0,0.0,True
2005-06,purchased,Beer,8687,844,844,0.09715667088753309,0.10076171962441169,44864615.0,0.0,True
2005-06,purchased,Biscuit,8687,3131,3131,0.36042362150339585,0.3903387061922823,40462474.0,0.0,True
2005-06,purchased,Bread,8687,3588,3588,0.4130309658109819,0.460439072575725,169139653.0,0.0,True
2005-06,purchased,Cabbage,8687,0,0,0.0,0.0,0.0,0.0,True
2005-06,purchased,Canned Fruits,8687,220,220,0.025325198572579716,0.02766453101174066,4465060.0,0.0,True
2005-06,purchased,Carrot,8687,776,776,0.08932888223782663,0.09421706700673112,6256092.0,0.0,True
2005-06,purchased,Cassava,8687,3335,3335,0.3839069874525153,0.42142829128551357,106861181.0,0.0,True
2005-06,purchased,Cassava (dough),8687,2514,2514,0.2893979509612064,0.3084026326751402,44989812.0,0.0,True
2005-06,purchased,Cerelac (Baby food),8687,257,257,0.02958443651433176,0.03389040422509278,9418331.0,0.0,True
2005-06,purchased,Chicken,8687,1803,1803,0.2075515137561874,0.2266556663103192,80649371.0,0.0,True
2005-06,purchased,Chilli Powder (black pepper),8687,424,424,0.04880856452169909,0.05161976153925578,1192380.0,0.0,True
2005-06,purchased,Chocolate,8687,438,438,0.05042016806722689,0.05634587046958362,4590308.0,0.0,True
2005-06,purchased,Cigarette,8687,472,472,0.05433406239208012,0.04787956547507496,20193992.0,0.0,False
2005-06,purchased,Cocoa Powder,8687,3518,3518,0.40497294808334294,0.43061007466261775,74117925.0,0.0,True
2005-06,purchased,Coconut (fresh),8687,1398,1398,0.16093012547484747,0.17875162683639137,8419878.0,0.0,True
2005-06,purchased,Cocoyam,8687,846,846,0.09738689996546564,0.10971680512895958,10998280.0,0.0,True
2005-06,purchased,Cocoyam Leaves,8687,2212,2212,0.25463336019339244,0.28015002058259275,17814437.0,0.0,True
2005-06,purchased,Coffee,8687,382,382,0.04397375388511569,0.042745286790364025,3548990.0,0.0,True
2005-06,purchased,Condiment,8687,5648,5648,0.6501669160815011,0.6309221762633543,57229689.0,0.0,True
2005-06,purchased,Cooked Rice and Stew,8687,5169,5169,0.5950270519166571,0.6365782981833008,340495118.0,0.0,True
2005-06,purchased,Cowpea,8687,0,0,0.0,0.0,0.0,0.0,True
2005-06,purchased,Crustacean,8687,965,965,0.11108553010245194,0.12165215244218108,17472164.0,0.0,True
2005-06,purchased,Egg,8687,3975,3975,0.45758029239092896,0.502220474687571,60232473.0,0.0,True
2005-06,purchased,Eggplant,8687,5019,5019,0.5777598710717163,0.6275461982740073,63861543.0,0.0,True
2005-06,purchased,Fast Food,8687,544,544,0.06262230919765166,0.0658170179806019,20199691.0,0.0,True
2005-06,purchased,Fish (canned),8687,1650,1650,0.18993898929434788,0.20585065305692385,2033626132.0,0.0,True
2005-06,purchased,Fish (dried),8687,3320,3320,0.3821802693680212,0.3835741165846951,118943778.0,0.0,True
2005-06,purchased,Fish (fresh and frozen),8687,4072,4072,0.4687464026706573,0.4893781199091021,189380784.0,0.0,True
2005-06,purchased,Fish (fried),8687,4271,4271,0.4916541959249453,0.5519907273846342,82249029.0,0.0,True
2005-06,purchased,Fish (salted),8687,3726,3726,0.4289167721883274,0.47327210455523416,54102127.0,0.0,True
2005-06,purchased,Fish (smoked),8687,6895,6895,0.7937147461724415,0.8200267871490774,532909165.0,0.0,True
2005-06,purchased,Gari,8687,4057,4057,0.4670196845861632,0.4880834147341867,1051711788.0,0.0,True
2005-06,purchased,Ginger,8687,2416,2416,0.2781167261425118,0.2872762666200932,7292431.0,0.0,True
2005-06,purchased,Goat,8687,1437,1437,0.16541959249453206,0.16577552374455132,48322154.0,0.0,True
2005-06,purchased,Groundnut,8687,4179,4179,0.48106365834004833,0.505040693571409,44456512.0,0.0,True
2005-06,purchased,Guinea Corn/Sorghum,8687,407,407,0.04685161735927248,0.030006237411875396,15400934.0,0.0,True
2005-06,purchased,Honey,8687,171,171,0.019684586163232418,0.020826169357923602,3054560.0,0.0,True
2005-06,purchased,Ice Cream,8687,1420,1420,0.16346264533210544,0.18211987711889888,17967870.0,0.0,True
2005-06,purchased,Juice,8687,488,488,0.05617589501554046,0.05965398085227148,10262175.0,0.0,True
2005-06,purchased,Kenkey/Banku,8687,6263,6263,0.720962357545758,0.7616129869748313,2229647512.0,0.0,True
2005-06,purchased,Kola Nut,8687,858,858,0.0987682744330609,0.07822757858152105,12142614.0,0.0,True
2005-06,purchased,Maize (cob),8687,2520,2520,0.290088638195004,0.262363856189354,162915975.0,0.0,True
2005-06,purchased,Maize (flour/dough),8687,2673,2673,0.30770116265684355,0.3315519939122458,64118944.0,0.0,True
2005-06,purchased,Malt Drinks (bottle),8687,2192,2192,0.252331069414067,0.2693692191973714,52350464.0,0.0,True
2005-06,purchased,Mango,8687,588,588,0.06768734891216761,0.06642422661666528,4579323.0,0.0,True
2005-06,purchased,Margarine/Butter,8687,624,624,0.07183147231495338,0.07828675927396413,4559820.0,0.0,True
2005-06,purchased,Milk (evaporated),8687,2984,2984,0.343501784275354,0.3685940307018754,93528307.0,0.0,True
2005-06,purchased,Milk (fresh),8687,393,393,0.04524001381374468,0.03984009335746291,5543429.0,0.0,True
2005-06,purchased,Milk (powder),8687,1950,1950,0.2244733509842293,0.24529377998113813,27320572.0,0.0,True
2005-06,purchased,"Milk (tinned, condensed/unsweetened)",8687,179,179,0.020605502474962588,0.022900732104278537,3594879.0,0.0,True
2005-06,purchased,Millet,8687,465,465,0.05352826061931622,0.034154975422457996,22698947.0,0.0,True
2005-06,purchased,Millet (flour),8687,0,0,0.0,0.0,0.0,0.0,True
2005-06,purchased,Mutton,8687,722,722,0.08311269713364798,0.08717069709847074,29061273.0,0.0,True
2005-06,purchased,Oil (coconut),8687,875,875,0.10072522159548751,0.10859807021124211,9557856.0,0.0,True
2005-06,purchased,Oil (groundnut),8687,1024,1024,0.11787728790146196,0.10045043408841377,18669225.0,0.0,True
2005-06,purchased,Oil (palm kernel),8687,644,644,0.07413376309427881,0.07912691353392842,6001236.0,0.0,True
2005-06,purchased,Oil (palm),8687,5430,5430,0.6250719465868539,0.6644700323754478,96827244.0,0.0,True
2005-06,purchased,Okra,8687,4744,4744,0.5461033728559918,0.541296551110118,57157688.0,0.0,True
2005-06,purchased,Onion,8687,7530,7530,0.8668124784160239,0.8777562560063942,193314008.0,0.0,True
2005-06,purchased,Orange,8687,3670,3670,0.4224703580062162,0.46071675590013855,47122306.0,0.0,True
2005-06,purchased,Other Alcoholic Beverages,8687,0,0,0.0,0.0,0.0,0.0,True
2005-06,purchased,Other Beverages,8687,430,430,0.04949925175549672,0.048956014334932546,5226954.0,0.0,True
2005-06,purchased,Other Cereal,8687,678,678,0.07804765741913204,0.07689529561249796,9931731.0,0.0,True
2005-06,purchased,Other Confectioneries,8687,1145,1145,0.1318061471163808,0.14907355611379222,6479272.0,0.0,True
2005-06,purchased,Other Domestic Poultry,8687,134,134,0.015425348221480372,0.014169247111500586,6369588.0,0.0,True
2005-06,purchased,Other Fish,8687,615,615,0.07079544146425694,0.06881605718327445,108956240.0,0.0,True
2005-06,purchased,Other Flours,8687,240,240,0.027627489351905146,0.027348337261343697,4900364.0,0.0,True
2005-06,purchased,Other Fruits,8687,510,510,0.05870841487279843,0.06402573949529303,4595523.0,0.0,True
2005-06,purchased,Other Grains,8687,0,0,0.0,0.0,0.0,0.0,True
2005-06,purchased,Other Leafy Vegetables,8687,0,0,0.0,0.0,0.0,0.0,True
2005-06,purchased,Other Meat,8687,816,816,0.09393346379647749,0.09808852926060115,29953823.0,0.0,True
2005-06,purchased,Other Milk Products,8687,99,99,0.011396339357660873,0.01230164113429246,1248991.0,0.0,True
2005-06,purchased,Other Oils,8687,3805,3805,0.4380108207666628,0.4745407572600577,145641690.0,0.0,True
2005-06,purchased,Other Prepared Meals,8687,4474,4474,0.5150224473350984,0.5372482923463241,166307948.0,0.0,True
2005-06,purchased,Other Pulses,8687,431,431,0.04961436629446299,0.04946284824495921,2972087.0,0.0,True
2005-06,purchased,Other Spirits,8687,347,347,0.03994474502129619,0.04304512399980076,10580220.0,0.0,True
2005-06,purchased,Other Tobacco,8687,221,221,0.025440313111545987,0.01892802199704157,2680706.0,0.0,False
2005-06,purchased,Other Tubers,8687,310,310,0.03568550707954415,0.0379456011701193,3932491.0,0.0,True
2005-06,purchased,Other Vegetables,8687,1263,1263,0.14538966271440082,0.14078646556997554,12453632.0,0.0,True
2005-06,purchased,Palm Nut,8687,2394,2394,0.2755842062852538,0.297642226735309,26940940.0,0.0,True
2005-06,purchased,Pawpaw,8687,0,0,0.0,0.0,0.0,0.0,True
2005-06,purchased,Pepper,8687,6390,6390,0.7355819039944745,0.7362357948051997,82889165.0,0.0,True
2005-06,purchased,Pineapple,8687,1268,1268,0.14596523540923217,0.16256852784591858,11532767.0,0.0,True
2005-06,purchased,Pito,8687,1121,1121,0.1290433981811903,0.08678496014444131,35289446.0,0.0,True
2005-06,purchased,Plantain,8687,3713,3713,0.42742028318176584,0.4733498367836698,110274483.0,0.0,True
2005-06,purchased,Pork,8687,984,984,0.1132727063428111,0.10834507358749915,1522254563.0,0.0,True
2005-06,purchased,Rice (imported),8687,5012,5012,0.5769540692989524,0.6265212159058552,341350185.0,0.0,True
2005-06,purchased,Rice (local),8687,2198,2198,0.25302175664786464,0.23295255329437714,90341934.0,0.0,True
2005-06,purchased,Salt,8687,7252,7252,0.8348106365834005,0.8204021020336453,36433519.0,0.0,True
2005-06,purchased,Schnapps,8687,102,102,0.011741682974559686,0.013029175937638601,4225351.0,0.0,True
2005-06,purchased,Shea Butter,8687,1968,1968,0.2265454126856222,0.1935820308232548,17647953.0,0.0,True
2005-06,purchased,Snail,8687,0,0,0.0,0.0,0.0,0.0,True
2005-06,purchased,Soft Drinks,8687,2738,2738,0.3151836076896512,0.3425213480149393,96014417.0,0.0,True
2005-06,purchased,Soup,8687,1991,1991,0.22919304708184643,0.24251071530621954,90934919.0,0.0,True
2005-06,purchased,Soybean,8687,0,0,0.0,0.0,0.0,0.0,True
2005-06,purchased,Spinach,8687,0,0,0.0,0.0,0.0,0.0,True
2005-06,purchased,Sugar,8687,6967,6967,0.8020029929780131,0.8148613042333395,1422239607.0,0.0,True
2005-06,purchased,Sugar Bread,8687,5627,5627,0.6477495107632094,0.6697667524518482,170027463.0,0.0,True
2005-06,purchased,Sweet Potato,8687,0,0,0.0,0.0,0.0,0.0,True
2005-06,purchased,Tea,8687,1704,1704,0.19615517439852653,0.19306527362724904,18215532.0,0.0,True
2005-06,purchased,Tobacco,8687,129,129,0.014849775526649015,0.011970659935396071,1195491.0,0.0,False
2005-06,purchased,Tomato (fresh),8687,6975,6975,0.8029239092897433,0.8130981167895168,262629560.0,0.0,True
2005-06,purchased,Tomato (paste),8687,4031,4031,0.4640267065730402,0.499088097537157,600960143.0,0.0,True
2005-06,purchased,Water,8687,2593,2593,0.29849199953954186,0.3296295956304974,78857191.0,0.0,True
2005-06,purchased,Watermelon,8687,823,823,0.0947392655692414,0.09552157465110855,9231581.0,0.0,True
2005-06,purchased,Wheat Flour,8687,176,176,0.020260158858063773,0.02126463511584362,2034278.0,0.0,True
2005-06,purchased,Whisky,8687,272,272,0.03131115459882583,0.03414798310247604,8235341.0,0.0,True
2005-06,purchased,Wine,8687,315,315,0.0362610797743755,0.038029877486503584,6750595.0,0.0,True
2005-06,purchased,Yam,8687,4041,4041,0.4651778519627029,0.494936070245238,168933692.0,0.0,True
2005-06,total,Akpeteshie,8687,1747,1747,0.2011050995740762,0.18995573709699262,61861298.0,0.0,True
2005-06,total,Avocado,8687,855,855,0.09842293081616209,0.10783810799986741,10018161.001192093,0.0,True
