country,t,pair,u_basis,geo_level,threshold_a,threshold_b,n_cells,n_items,n_geos,median_gap,iqr_gap,share_abs_gap_gt_log1p5,coef_within,se_within,coef_between,se_between,r2_fe,resid_sd,claim_30_50
Ethiopia,2013-14,unit_value_vs_crop_sale_price,kg,national,5,5,2,2,1,0.46262016403467277,0.17493811533161718,0.5,,,,,,,False
Ethiopia,2015-16,unit_value_vs_crop_sale_price,kg,all,5,5,29,13,14,0.37454188122525833,0.3750583153942699,0.4482758620689655,0.3155296352445764,0.1318719935402175,0.13630862560694282,0.08320814100973876,0.8947351253955825,0.36514523634146756,True
Ethiopia,2015-16,unit_value_vs_crop_sale_price,kg,District,5,5,16,6,10,0.29423001136992855,0.38580686340572223,0.375,,,0.34148288943506794,0.15583934141732775,,,True
Ethiopia,2015-16,unit_value_vs_crop_sale_price,kg,Region,5,5,13,7,4,0.42250548441827496,0.25345114230260446,0.5384615384615384,,,0.04888329821319749,0.08371977685091495,,,False
Ethiopia,2018-19,unit_value_vs_crop_sale_price,kg,all,5,5,49,35,17,0.8595594770137522,0.933204472905629,0.7959183673469388,,,-0.1449542868305287,0.138914616008042,,,False
Ethiopia,2018-19,unit_value_vs_crop_sale_price,kg,District,5,5,19,12,12,0.8595594770137522,0.9624698552064495,0.8421052631578947,,,-0.18221204458187834,0.15330451717876742,,,False
Ethiopia,2018-19,unit_value_vs_crop_sale_price,kg,Region,5,5,18,11,4,0.49618470720283736,0.9552532167761572,0.7222222222222222,,,0.6746901424955479,0.42252885441605903,,,False
Ethiopia,2018-19,unit_value_vs_crop_sale_price,kg,national,5,5,12,12,1,0.9055470090116915,0.39669318945460386,0.8333333333333334,,,-0.6545786015309174,0.22991256994628947,,,False
Ethiopia,2021-22,unit_value_vs_crop_sale_price,kg,all,5,5,47,30,18,0.6088060321261941,0.9382357797705119,0.7021276595744681,-1.5976827775260867,0.12837536500421717,-0.48646995551721256,0.1872871754306413,0.9706710459490929,0.4917054849137729,False
Ethiopia,2021-22,unit_value_vs_crop_sale_price,kg,District,5,5,19,10,12,0.6656981037772847,1.5818147825289133,0.7894736842105263,,,-0.4447207686037321,0.2685485957336176,,,False
Ethiopia,2021-22,unit_value_vs_crop_sale_price,kg,Region,5,5,21,13,4,0.5124032110858288,0.4374913283116042,0.6190476190476191,-1.597682777526088,0.12837536500420857,-0.6525959091032377,0.23944557142644013,0.6503108384678344,0.28388629407698235,False
Ethiopia,2021-22,unit_value_vs_crop_sale_price,kg,national,5,5,6,6,1,0.695628478861323,0.568447844233215,0.6666666666666666,,,,,,,False
Ethiopia,2021-22,unit_value_vs_crop_sale_price,kg,v,5,5,1,1,1,1.078809646470769,0.0,1.0,,,,,,,False
Ethiopia,2011-12,community_price_vs_crop_sale_price,kg,all,1,5,28,13,20,0.2001944611880776,0.29352944604010583,0.10714285714285714,,,0.10564229718636858,0.04447990771421754,,,False
Ethiopia,2011-12,community_price_vs_crop_sale_price,kg,District,1,5,8,2,8,0.26118694407002274,0.2997699046243827,0.125,,,,,,,False
Ethiopia,2011-12,community_price_vs_crop_sale_price,kg,Region,1,5,11,5,4,0.36464306609045893,0.16747783719754472,0.18181818181818182,,,0.10443385803922133,0.04446859646131039,,,True
Ethiopia,2011-12,community_price_vs_crop_sale_price,kg,v,1,5,9,6,8,0.054067221270275745,0.11332868530700324,0.0,,,,,,,False
Ethiopia,2013-14,community_price_vs_crop_sale_price,kg,all,1,5,15,13,10,0.16535546618891805,0.20739565148079575,0.06666666666666667,,,,,,,False
Ethiopia,2013-14,community_price_vs_crop_sale_price,kg,District,1,5,8,7,4,0.14067825683750068,0.21460262130748575,0.125,,,,,,,False
Ethiopia,2013-14,community_price_vs_crop_sale_price,kg,Region,1,5,1,1,1,0.22884157242884773,0.0,0.0,,,,,,,False
Ethiopia,2013-14,community_price_vs_crop_sale_price,kg,national,1,5,2,2,1,0.2658369145299935,0.08403924488706571,0.0,,,,,,,True
Ethiopia,2013-14,community_price_vs_crop_sale_price,kg,v,1,5,4,3,4,0.0886658286178168,0.1606148455551405,0.0,,,,,,,False
Ethiopia,2015-16,community_price_vs_crop_sale_price,kg,all,1,5,22,13,16,0.15109335557860615,0.31117029702097604,0.2727272727272727,,,0.07734405882421788,0.07836165272321956,,,False
Ethiopia,2015-16,community_price_vs_crop_sale_price,kg,District,1,5,8,5,7,0.15109335557860615,0.2588413648267557,0.375,,,,,,,False
Ethiopia,2015-16,community_price_vs_crop_sale_price,kg,Region,1,5,7,3,3,0.2231435513142097,0.24243715750085826,0.2857142857142857,,,,,,,False
Ethiopia,2015-16,community_price_vs_crop_sale_price,kg,v,1,5,7,5,6,0.03922071315328113,0.15461651044888614,0.14285714285714285,,,,,,,False
Ethiopia,2018-19,community_price_vs_crop_sale_price,kg,all,1,5,36,25,21,0.40571026500699525,0.6993448990074562,0.6111111111111112,,,-0.6757781475317878,0.2428445902307259,,,False
Ethiopia,2018-19,community_price_vs_crop_sale_price,kg,District,1,5,4,4,4,0.2568855691077727,0.2951354054650718,0.0,,,,,,,False
Ethiopia,2018-19,community_price_vs_crop_sale_price,kg,Region,1,5,11,7,4,0.2876820724517808,0.6815857079254553,0.45454545454545453,,,1.3548116870145956,0.22266243474638817,,,True
Ethiopia,2018-19,community_price_vs_crop_sale_price,kg,national,1,5,8,8,1,0.7398425753603395,0.6645551740599505,1.0,,,-0.7275531253795366,0.6624134368344474,,,False
